port,count
64524/udp,17
25889/udp,17
52216/udp,17
26482/udp,17
24626/udp,17
59348/udp,17
44630/udp,17
29140/udp,17
19353/udp,17
38622/udp,17
11408/udp,17
11938/udp,17
58066/udp,17
53259/udp,17
5098/tcp,17
57224/udp,17
20806/udp,17
27214/udp,17
51606/udp,17
11670/udp,17
53471/udp,17
21743/udp,17
43622/udp,17
5138/tcp,17
42757/udp,17
51820/udp,17
49814/udp,17
41443/udp,17
60509/udp,17
58203/udp,17
21889/udp,17
19974/udp,17
20112/udp,17
18504/udp,17
43880/udp,17
17367/udp,17
24027/udp,17
47539/udp,17
40119/udp,17
39678/udp,17
23527/udp,17
55514/udp,17
42917/udp,17
11242/udp,17
61118/udp,17
60532/udp,17
33687/udp,17
14607/udp,17
21522/udp,17
65348/udp,17
24033/udp,17
54433/udp,17
37509/udp,17
51507/udp,17
61509/udp,17
64790/udp,17
53135/udp,17
45893/udp,17
13323/udp,17
47905/udp,17
30052/udp,17
37996/udp,17
973/udp,17
56979/udp,17
989/udp,17
50150/udp,17
63163/udp,17
30692/udp,17
41065/udp,17
48439/udp,17
51170/udp,17
23691/udp,17
37596/udp,17
17098/udp,17
64011/udp,17
50603/udp,17
968/udp,17
11943/udp,17
59044/udp,17
55677/udp,17
32508/udp,17
50039/udp,17
50611/udp,17
57837/udp,17
16666/udp,17
55737/udp,17
40100/udp,17
58089/udp,17
48701/udp,17
20532/udp,17
16723/udp,17
20090/udp,17
32551/udp,17
12005/udp,17
52474/udp,17
28726/udp,17
17136/udp,17
64214/udp,17
53195/udp,17
18813/udp,17
22638/udp,17
33881/udp,17
9137/tcp,17
19077/udp,17
30046/udp,17
5971/tcp,17
59131/udp,17
52948/udp,17
49656/udp,17
18112/udp,17
27265/udp,17
18182/udp,17
23232/udp,17
26948/udp,17
10241/udp,17
46283/udp,17
16842/udp,17
33160/udp,17
53231/udp,17
37823/udp,17
60194/udp,17
28144/udp,17
47235/udp,17
16430/udp,17
53447/udp,17
22562/udp,17
46799/udp,17
4434/tcp,17
53254/udp,17
19598/udp,17
21384/udp,17
57016/udp,17
18080/tcp,17
29849/udp,17
33475/udp,17
36113/udp,17
36442/udp,17
18284/udp,17
51493/udp,17
18880/udp,17
24771/udp,17
29736/udp,17
10913/udp,17
51382/udp,17
49944/udp,17
26234/udp,17
18756/udp,17
53049/udp,17
50057/udp,17
17152/udp,17
20432/udp,17
11167/udp,17
54270/udp,17
60752/udp,17
54720/udp,17
55547/udp,17
55106/udp,17
21553/udp,17
921/udp,17
11939/udp,17
55462/udp,17
52895/udp,17
51643/udp,17
20821/udp,17
51995/udp,17
31972/udp,17
11466/udp,17
19158/udp,17
33651/udp,17
24993/udp,17
48794/udp,17
54865/udp,17
10937/udp,17
58268/udp,17
33288/udp,17
977/udp,17
56341/udp,17
26585/udp,17
41509/udp,17
42496/udp,17
10156/udp,17
8090/udp,17
50944/udp,17
5568/tcp,17
47337/udp,17
28007/udp,17
59882/udp,17
54387/udp,17
55749/udp,17
28162/udp,17
10785/udp,17
29534/udp,17
52687/udp,17
50450/udp,17
21771/udp,17
18138/udp,17
17064/udp,17
51920/udp,17
10412/udp,17
27707/udp,17
62613/udp,17
60882/udp,17
16850/udp,17
34675/udp,17
30767/udp,17
17697/udp,17
16368/udp,17
12106/udp,17
20611/udp,17
50717/udp,17
57415/udp,17
38208/udp,17
15909/udp,17
27466/udp,17
33527/udp,17
24408/udp,17
32159/udp,17
61681/udp,17
30342/udp,17
9162/tcp,17
37237/udp,17
51532/udp,17
934/udp,17
52544/udp,17
10137/udp,17
28600/udp,17
47354/udp,17
6000/udp,17
61403/udp,17
50268/udp,17
57832/udp,17
61058/udp,17
15173/udp,17
46531/udp,17
49820/udp,17
18593/udp,17
34950/udp,17
50240/udp,17
19567/udp,17
31586/udp,17
53247/udp,17
19208/udp,17
59666/udp,17
58644/udp,17
23763/udp,17
33558/udp,17
65471/udp,17
28172/udp,17
28024/udp,17
20283/udp,17
17456/udp,17
63451/udp,17
24612/udp,17
60535/udp,17
19346/udp,17
39488/udp,17
49700/udp,17
22223/udp,17
56799/udp,17
33440/udp,17
25496/udp,17
63828/udp,17
52340/udp,17
55758/udp,17
23280/udp,17
45008/udp,17
47609/udp,17
33503/udp,17
55454/udp,17
54812/udp,17
60469/udp,17
22742/udp,17
58685/udp,17
62162/udp,17
17076/udp,17
3979/udp,17
40699/udp,17
21994/udp,17
49654/udp,17
23140/udp,17
51385/udp,17
18869/udp,17
51166/udp,17
51501/udp,17
31676/udp,17
55397/udp,17
57201/udp,17
50648/udp,17
25492/udp,17
46537/udp,17
49788/udp,17
46063/udp,17
41551/udp,17
17874/udp,17
40275/udp,17
18670/udp,17
53118/udp,17
61329/udp,17
29134/udp,17
9141/tcp,17
25761/udp,17
59426/udp,17
13708/udp,17
34928/udp,17
51224/udp,17
50492/udp,17
46086/udp,17
19249/udp,17
27701/udp,17
32793/udp,17
52815/udp,17
54416/udp,17
29414/udp,17
59184/udp,17
30940/udp,17
36978/udp,17
60024/udp,17
57141/udp,17
22897/udp,17
17490/udp,17
23226/udp,17
43408/udp,17
23993/udp,17
53838/udp,17
32768/udp,17
62728/udp,17
22856/udp,17
51077/udp,17
56280/udp,17
59931/udp,17
45308/udp,17
22170/udp,17
19592/udp,17
51720/udp,17
45330/udp,17
41543/udp,17
39888/udp,17
24235/udp,17
62977/udp,17
50705/udp,17
25690/udp,17
5055/tcp,17
61626/udp,17
16766/udp,17
18014/udp,17
57481/udp,17
41078/udp,17
36733/udp,17
12284/udp,17
24628/udp,17
35749/tcp,17
30860/udp,17
57215/udp,17
18120/udp,17
53464/udp,17
25794/udp,17
49171/udp,17
55619/udp,17
52569/udp,17
797/udp,17
31935/udp,17
24611/udp,17
46345/udp,17
58696/udp,17
34844/udp,17
36374/udp,17
11290/udp,17
39497/udp,17
32441/udp,17
954/udp,17
964/udp,17
51007/udp,17
63444/udp,17
25416/udp,17
55839/udp,17
28507/udp,17
22770/udp,17
58138/udp,17
58367/udp,17
51212/udp,17
57884/udp,17
18246/udp,17
50974/udp,17
46686/udp,17
16268/udp,17
33178/udp,17
39639/udp,17
50449/udp,17
63180/udp,17
37899/udp,17
56195/udp,17
56661/udp,17
54071/udp,17
38671/udp,17
30188/udp,17
18179/udp,17
35849/udp,17
51555/udp,17
54081/udp,17
57149/udp,17
64315/udp,17
29009/udp,17
33418/udp,17
54423/udp,17
47086/udp,17
21048/udp,17
51730/udp,17
21934/udp,17
55735/udp,17
13066/udp,17
23990/udp,17
16354/udp,17
57520/udp,17
22688/udp,17
25574/udp,17
51443/udp,17
24696/udp,17
63886/udp,17
40458/udp,17
10284/udp,17
54230/udp,17
40977/udp,17
53624/udp,17
49222/udp,17
54183/udp,17
36229/udp,17
11412/udp,17
41258/udp,17
62222/udp,17
6910/udp,17
55643/udp,17
23260/udp,17
17469/udp,17
34691/udp,17
53071/udp,17
32976/udp,17
60155/tcp,17
49293/udp,17
39748/udp,17
23941/udp,17
18003/udp,17
17648/udp,17
51678/udp,17
36885/udp,17
12788/udp,17
58105/udp,17
32605/udp,17
22520/udp,17
61404/udp,17
15933/udp,17
16675/udp,17
787/udp,17
31998/udp,17
19283/udp,17
57684/udp,17
50815/udp,17
18353/udp,17
42435/udp,17
33324/udp,17
26686/udp,17
45133/udp,17
60169/udp,17
51252/udp,17
52074/tcp,17
12790/udp,17
59256/udp,17
60605/udp,17
53293/udp,17
31327/tcp,17
18943/udp,17
62699/udp,17
55673/udp,17
55920/udp,17
14498/udp,17
48353/tcp,17
45959/udp,17
47180/udp,17
39013/udp,17
54808/udp,17
52708/udp,17
64929/udp,17
51314/udp,17
64308/udp,17
45618/udp,17
55946/udp,17
29366/udp,17
10417/udp,17
28131/udp,17
23594/udp,17
9154/tcp,17
59958/udp,17
29835/udp,17
38008/udp,17
32459/udp,17
25626/udp,17
993/udp,17
58773/udp,17
53484/udp,17
27752/udp,17
51464/udp,17
18924/udp,17
62684/udp,17
18160/udp,17
34643/udp,17
20380/udp,17
20480/udp,17
19363/udp,17
17939/udp,17
20364/udp,17
40010/udp,17
11797/udp,17
55070/udp,17
52197/udp,17
29737/udp,17
53192/udp,17
51339/tcp,17
49945/udp,17
3333/tcp,17
11213/udp,17
59297/udp,17
15656/udp,17
53217/udp,16
23106/udp,16
39930/udp,16
1172/tcp,16
60696/udp,16
33011/udp,16
52733/udp,16
49511/udp,16
49958/udp,16
24224/tcp,16
24816/udp,16
22066/udp,16
17791/udp,16
62451/udp,16
24768/udp,16
25517/udp,16
59511/udp,16
18780/udp,16
35401/udp,16
40195/udp,16
33869/udp,16
58410/udp,16
26254/udp,16
50582/udp,16
15361/udp,16
18336/udp,16
43553/udp,16
36046/udp,16
42302/tcp,16
59330/udp,16
23714/udp,16
41061/udp,16
17032/udp,16
19460/udp,16
51349/udp,16
35886/udp,16
49615/udp,16
55261/udp,16
29974/udp,16
16962/udp,16
35575/udp,16
55525/udp,16
53140/udp,16
64649/udp,16
59330/tcp,16
44180/udp,16
44116/udp,16
23873/udp,16
22962/udp,16
61474/udp,16
19048/udp,16
54268/udp,16
63154/udp,16
23445/udp,16
33833/udp,16
31003/tcp,16
24478/udp,16
932/udp,16
32028/udp,16
35339/udp,16
13435/udp,16
11791/udp,16
32818/udp,16
38375/udp,16
41529/udp,16
59929/udp,16
27559/udp,16
11195/udp,16
16536/udp,16
63436/udp,16
49094/udp,16
36057/udp,16
11377/udp,16
20670/udp,16
49155/udp,16
16748/udp,16
40354/udp,16
56566/udp,16
52151/udp,16
47478/udp,16
25232/udp,16
63714/udp,16
51896/udp,16
44027/udp,16
38715/udp,16
16304/udp,16
17096/udp,16
27911/udp,16
51631/udp,16
55278/udp,16
59969/udp,16
52929/udp,16
57865/udp,16
53528/udp,16
59234/udp,16
62023/udp,16
9150/udp,16
16556/udp,16
62725/udp,16
24255/udp,16
55432/udp,16
53552/udp,16
29180/udp,16
40436/udp,16
48370/udp,16
14619/udp,16
57209/udp,16
18304/udp,16
27699/udp,16
59428/udp,16
53353/udp,16
50017/udp,16
31994/udp,16
52228/udp,16
22068/udp,16
31841/udp,16
62441/udp,16
17312/udp,16
50081/udp,16
53018/udp,16
47134/udp,16
52604/udp,16
737/udp,16
56517/udp,16
32786/udp,16
16478/udp,16
54597/udp,16
21518/udp,16
51642/udp,16
31579/udp,16
47212/udp,16
39787/udp,16
29359/udp,16
13407/udp,16
52024/udp,16
49315/udp,16
46904/udp,16
51428/udp,16
14564/udp,16
63284/udp,16
39770/udp,16
49859/udp,16
42157/udp,16
942/udp,16
40528/udp,16
40948/udp,16
47092/udp,16
21218/udp,16
20016/tcp,16
11223/udp,16
54275/udp,16
44804/udp,16
60763/tcp,16
38333/udp,16
43692/udp,16
45306/udp,16
49977/udp,16
21268/udp,16
54777/udp,16
56533/udp,16
42265/udp,16
55196/udp,16
55999/udp,16
56063/udp,16
22458/udp,16
15087/udp,16
9169/tcp,16
34529/udp,16
26540/udp,16
47203/udp,16
34776/udp,16
23452/udp,16
15355/udp,16
32789/udp,16
57138/udp,16
61326/udp,16
55054/udp,16
8003/udp,16
24432/udp,16
23382/udp,16
51278/udp,16
18226/udp,16
46499/udp,16
21914/udp,16
38774/udp,16
64924/udp,16
55570/udp,16
33778/udp,16
50126/udp,16
23602/udp,16
54773/udp,16
59722/udp,16
38067/udp,16
59089/udp,16
44519/udp,16
12666/udp,16
58891/udp,16
25151/udp,16
48420/udp,16
36645/udp,16
16352/udp,16
16114/udp,16
23645/udp,16
36059/udp,16
45195/udp,16
16688/udp,16
18296/udp,16
19196/udp,16
63509/udp,16
55333/udp,16
56620/udp,16
42440/udp,16
50848/udp,16
51143/udp,16
679/udp,16
937/udp,16
36894/udp,16
36945/udp,16
61864/udp,16
57823/udp,16
9095/udp,16
12847/udp,16
743/udp,16
51139/udp,16
54056/udp,16
55197/udp,16
984/udp,16
47958/udp,16
61069/udp,16
27316/udp,16
36907/udp,16
60859/udp,16
10512/udp,16
48860/udp,16
57899/udp,16
37692/udp,16
59762/udp,16
44063/udp,16
52277/udp,16
19940/udp,16
34470/udp,16
9152/tcp,16
28531/udp,16
37662/udp,16
39493/udp,16
50136/udp,16
13256/udp,16
22640/udp,16
39541/udp,16
28775/udp,16
39372/udp,16
57698/udp,16
10452/udp,16
53661/udp,16
16589/udp,16
53882/udp,16
21706/udp,16
18436/udp,16
44099/udp,16
15489/udp,16
25612/udp,16
37038/udp,16
32777/udp,16
31196/udp,16
24026/udp,16
53059/udp,16
59460/udp,16
49826/udp,16
57850/udp,16
35982/udp,16
50947/udp,16
52940/udp,16
37389/udp,16
50760/udp,16
49110/udp,16
39836/udp,16
17088/udp,16
16564/udp,16
50718/udp,16
52093/udp,16
39369/udp,16
10273/udp,16
49162/tcp,16
14936/udp,16
50321/tcp,16
57260/udp,16
57618/udp,16
38250/udp,16
41749/udp,16
17944/udp,16
33790/udp,16
29579/udp,16
17446/udp,16
27577/udp,16
47927/tcp,16
64846/tcp,16
47071/udp,16
43329/udp,16
20249/udp,16
19190/udp,16
40273/tcp,16
24839/udp,16
42995/udp,16
56753/udp,16
45734/udp,16
22882/udp,16
15615/udp,16
59399/udp,16
37867/udp,16
25572/udp,16
41770/udp,16
57416/udp,16
19431/udp,16
50967/udp,16
33435/udp,16
51012/udp,16
22734/udp,16
12006/udp,16
52587/udp,16
1015/udp,16
26272/udp,16
56000/udp,16
50116/udp,16
46308/udp,16
46908/udp,16
56761/udp,16
52526/udp,16
53722/udp,16
34801/udp,16
23566/udp,16
51515/udp,16
43073/udp,16
15791/udp,16
16404/udp,16
18472/udp,16
57853/udp,16
54772/udp,16
61470/udp,16
8341/tcp,16
10616/udp,16
28192/udp,16
713/udp,16
28392/udp,16
35154/udp,16
53826/udp,16
57332/udp,16
26589/udp,16
54715/udp,16
11880/udp,16
13549/udp,16
60268/udp,16
30088/udp,16
40486/udp,16
32788/udp,16
17891/udp,16
15991/udp,16
34666/udp,16
57670/udp,16
49565/udp,16
26400/udp,16
26613/udp,16
54969/udp,16
57607/udp,16
62794/udp,16
38748/udp,16
22081/udp,16
19216/udp,16
17022/udp,16
20114/udp,16
55485/udp,16
8187/tcp,16
42635/udp,16
49034/udp,16
18426/udp,16
51841/udp,16
54828/udp,16
10121/udp,16
46925/udp,16
60531/udp,16
52364/udp,16
20225/udp,16
25426/udp,16
38368/udp,16
44624/udp,16
25877/udp,16
30951/udp,16
58204/udp,16
20056/udp,16
13838/udp,16
24815/udp,16
58801/udp,16
18656/udp,16
33942/udp,16
37016/udp,16
15196/udp,16
44496/udp,16
56617/udp,16
11897/udp,16
12386/udp,16
43019/udp,16
44020/udp,16
52208/udp,16
49522/udp,16
63708/udp,16
63012/udp,16
55167/udp,16
53693/udp,16
65224/udp,16
22452/udp,16
21406/udp,16
32785/udp,16
14330/udp,16
17079/udp,16
50184/udp,16
52212/udp,16
48466/udp,16
17368/udp,16
36021/udp,16
16537/udp,16
64275/udp,16
40738/udp,16
62782/udp,16
57134/udp,16
11420/udp,16
10112/udp,16
58603/udp,16
51499/udp,16
22109/udp,16
27274/udp,16
50102/udp,16
53456/udp,16
59205/udp,16
5931/udp,16
59887/tcp,16
13980/udp,16
6879/udp,16
50071/udp,16
63535/udp,16
18118/udp,16
13446/udp,16
51169/udp,16
46447/udp,16
38414/udp,16
33599/udp,16
25347/udp,16
28159/udp,16
52282/udp,16
56215/udp,16
27013/udp,16
56670/udp,16
29619/udp,16
54296/udp,16
49461/udp,16
40005/udp,16
56649/udp,16
16376/udp,16
50691/udp,16
30885/udp,16
51025/udp,16
40710/udp,16
61179/udp,16
39467/udp,16
26994/udp,16
20046/udp,16
38731/udp,16
64156/udp,16
13130/udp,16
62874/udp,16
18763/udp,16
18230/udp,16
54604/udp,16
33377/udp,16
51846/udp,16
21732/udp,16
55376/udp,16
65200/udp,16
11914/udp,16
938/udp,16
42177/udp,16
24961/udp,16
26494/udp,16
43775/udp,16
64103/udp,16
38732/udp,16
13075/tcp,16
30789/udp,16
62881/udp,16
49166/udp,16
26752/udp,16
46335/udp,16
60546/udp,16
19378/udp,16
23408/udp,16
723/udp,16
54192/udp,16
61973/udp,16
19400/udp,16
19010/udp,16
49174/udp,16
55907/udp,16
53830/udp,16
4096/udp,16
57738/udp,16
52027/udp,16
28673/udp,16
48729/udp,16
34627/udp,16
22964/udp,16
19169/udp,16
21196/udp,16
50084/udp,16
54011/udp,16
25145/udp,16
38444/udp,16
33472/udp,16
41453/udp,16
30229/udp,16
13687/udp,16
56688/udp,16
53281/udp,16
49719/udp,16
62633/udp,16
19156/udp,16
31351/udp,16
20809/udp,16
52002/udp,16
44483/udp,16
35549/udp,16
11930/udp,16
28120/udp,16
38478/udp,16
61428/udp,16
25126/udp,16
64506/udp,16
11009/udp,16
14952/udp,16
16759/udp,16
55356/udp,16
13781/udp,16
56589/udp,16
23363/udp,16
24341/udp,16
61154/udp,16
14396/udp,16
62392/udp,16
10464/udp,16
54358/udp,16
24673/udp,16
16654/udp,16
54955/udp,16
23750/udp,16
16774/udp,16
22956/udp,16
10563/udp,16
25226/udp,16
33424/udp,16
52073/udp,16
11693/udp,16
41516/udp,16
57657/udp,16
58474/udp,16
11113/udp,16
43125/udp,16
26503/udp,16
50945/udp,16
33304/udp,16
63111/udp,16
28014/udp,16
24310/udp,16
28001/udp,16
62266/udp,16
50296/udp,16
45782/udp,16
46869/udp,16
191/udp,16
59720/udp,16
56947/udp,16
43274/udp,16
54319/udp,16
44755/udp,16
17346/udp,16
58937/udp,16
57433/udp,16
40149/udp,16
5050/udp,16
55201/udp,16
33202/tcp,16
57448/udp,16
10329/udp,16
43336/udp,16
12715/udp,16
50623/udp,16
31269/udp,16
64394/udp,16
29431/udp,16
49532/udp,16
56278/udp,16
47389/udp,16
43593/udp,16
13631/udp,16
12398/udp,16
56042/udp,16
63575/udp,16
44280/tcp,16
16866/udp,16
59171/udp,16
30183/tcp,16
57766/udp,16
50855/udp,16
37884/udp,16
42324/udp,16
39483/tcp,16
15935/udp,16
18748/udp,16
24323/udp,16
18654/udp,16
27608/udp,16
24621/udp,16
17790/udp,16
51908/udp,16
19478/udp,16
38334/udp,16
36876/udp,16
37878/udp,16
16038/udp,16
56454/udp,16
13455/udp,16
58278/udp,16
34707/udp,16
39357/udp,16
19104/udp,16
24308/udp,16
799/udp,16
42192/udp,16
11049/udp,16
17864/udp,16
55583/udp,16
23035/udp,16
17056/udp,16
60864/udp,16
26985/udp,16
27383/udp,16
64964/udp,16
16360/udp,16
904/udp,16
52958/udp,16
23137/udp,16
48301/udp,16
37654/udp,16
18232/udp,16
39119/udp,16
56101/udp,16
55359/udp,16
41447/udp,16
27186/udp,16
16107/udp,16
16954/udp,16
15167/udp,16
62739/udp,16
55334/udp,16
34683/udp,16
15919/udp,16
61630/udp,16
59908/udp,16
63033/udp,16
24171/udp,16
3002/tcp,16
59219/tcp,16
43437/udp,16
50409/udp,16
22018/udp,16
31553/udp,16
9113/tcp,16
38052/udp,16
19964/udp,16
30257/tcp,16
8152/udp,16
51891/udp,16
7814/tcp,16
38804/tcp,16
51322/tcp,16
53090/udp,16
49865/udp,16
41407/udp,16
58783/udp,16
64673/udp,16
970/udp,16
60077/udp,16
56192/udp,16
25915/udp,16
10709/udp,16
41581/udp,16
18474/udp,16
28129/udp,16
60724/udp,16
33986/udp,16
21049/udp,16
9179/tcp,16
55903/udp,16
53997/udp,16
629/udp,16
47017/udp,16
22574/udp,16
63611/udp,16
60540/udp,16
45601/udp,16
51511/udp,16
3577/tcp,16
54939/udp,16
59239/tcp,16
54976/udp,16
11077/udp,16
57100/udp,16
45955/udp,16
53839/udp,16
39744/udp,16
12653/udp,16
34277/udp,16
53507/udp,16
51064/udp,16
40727/udp,16
34979/udp,16
51219/udp,16
59412/udp,16
52875/udp,16
53099/udp,16
59637/udp,15
37169/udp,15
9126/tcp,15
65104/udp,15
52219/udp,15
44225/tcp,15
40016/udp,15
28972/udp,15
32366/udp,15
36657/udp,15
10131/udp,15
28010/udp,15
49302/udp,15
48319/udp,15
28004/udp,15
60569/udp,15
44890/udp,15
22445/udp,15
58192/udp,15
42409/udp,15
24309/udp,15
47770/udp,15
63145/udp,15
46872/udp,15
45723/udp,15
22787/udp,15
43351/udp,15
59384/udp,15
36659/udp,15
56229/udp,15
12581/udp,15
40086/udp,15
27348/udp,15
64775/udp,15
37628/udp,15
28447/tcp,15
29867/udp,15
49971/udp,15
10199/udp,15
16369/udp,15
26721/udp,15
21907/udp,15
52998/udp,15
22450/udp,15
58947/udp,15
19517/udp,15
42421/udp,15
16702/udp,15
20067/udp,15
35482/udp,15
20720/udp,15
30676/udp,15
22229/udp,15
30128/udp,15
41044/udp,15
27556/udp,15
13350/udp,15
18488/udp,15
940/udp,15
21213/udp,15
23599/udp,15
51839/udp,15
49264/udp,15
27903/udp,15
51994/udp,15
57099/udp,15
57075/udp,15
42095/udp,15
37999/udp,15
22912/udp,15
23062/udp,15
57579/udp,15
45059/udp,15
58679/udp,15
35475/udp,15
18888/udp,15
10012/udp,15
17202/udp,15
24576/udp,15
47480/udp,15
28175/udp,15
51438/udp,15
47598/udp,15
38783/udp,15
35680/udp,15
64380/udp,15
54101/udp,15
18515/udp,15
19324/udp,15
27821/udp,15
64474/tcp,15
18416/udp,15
50304/udp,15
23574/udp,15
20962/udp,15
61043/udp,15
916/udp,15
25591/udp,15
52349/udp,15
46773/udp,15
62513/udp,15
57056/udp,15
17938/udp,15
51478/udp,15
13401/udp,15
51079/udp,15
23663/udp,15
54367/udp,15
21953/udp,15
14684/udp,15
58780/udp,15
27121/udp,15
13315/udp,15
21114/udp,15
52609/udp,15
27297/udp,15
22786/udp,15
41567/udp,15
34296/udp,15
60233/udp,15
16356/udp,15
59959/udp,15
40763/udp,15
55950/udp,15
51799/udp,15
44626/udp,15
50174/udp,15
58763/udp,15
34954/udp,15
26717/udp,15
42624/udp,15
17296/udp,15
49918/udp,15
49183/udp,15
54637/udp,15
58175/udp,15
26465/udp,15
24423/udp,15
24849/udp,15
17428/udp,15
53812/udp,15
59724/udp,15
60001/udp,15
21010/udp,15
36547/udp,15
21252/udp,15
15616/udp,15
785/udp,15
55107/udp,15
46171/udp,15
26618/udp,15
19861/udp,15
795/udp,15
42417/udp,15
34914/udp,15
35496/tcp,15
10549/udp,15
18102/udp,15
56480/udp,15
37069/udp,15
42383/udp,15
26669/udp,15
2487/udp,15
11639/udp,15
46765/udp,15
52058/udp,15
30612/udp,15
50934/udp,15
35562/udp,15
54758/udp,15
6501/udp,15
17666/udp,15
30946/udp,15
16454/udp,15
55512/udp,15
58571/udp,15
62485/udp,15
51432/udp,15
12616/udp,15
27681/udp,15
30901/udp,15
12850/udp,15
10918/udp,15
14754/udp,15
53198/udp,15
50810/udp,15
23473/udp,15
22555/udp,15
30411/udp,15
32833/udp,15
64097/udp,15
54210/udp,15
16997/udp,15
59363/udp,15
55416/udp,15
50124/udp,15
51936/udp,15
21454/udp,15
54411/udp,15
17619/udp,15
63793/udp,15
23707/udp,15
56265/udp,15
64039/udp,15
23869/udp,15
21928/udp,15
60555/udp,15
41524/udp,15
51236/udp,15
54545/udp,15
52586/udp,15
51255/udp,15
56103/udp,15
56852/udp,15
19658/udp,15
18068/udp,15
17898/udp,15
53521/udp,15
30092/udp,15
772/udp,15
31737/udp,15
51053/udp,15
52784/udp,15
29067/udp,15
27802/udp,15
50077/udp,15
59866/udp,15
57604/udp,15
10520/udp,15
22545/udp,15
37807/udp,15
43722/udp,15
53365/udp,15
24481/udp,15
53571/udp,15
54252/udp,15
59439/udp,15
51910/udp,15
50189/udp,15
54872/udp,15
18726/udp,15
20807/udp,15
46133/udp,15
36800/udp,15
46321/udp,15
31044/udp,15
49771/udp,15
29217/udp,15
27436/udp,15
49062/udp,15
60472/udp,15
54365/udp,15
35765/udp,15
51889/udp,15
26095/udp,15
50142/udp,15
39348/udp,15
42634/udp,15
30869/udp,15
29812/udp,15
30818/udp,15
63344/udp,15
64507/udp,15
21689/udp,15
56501/udp,15
44021/udp,15
62337/udp,15
53086/udp,15
46795/udp,15
41198/udp,15
15541/udp,15
20903/udp,15
10070/udp,15
1011/udp,15
50618/udp,15
21044/udp,15
58864/udp,15
48708/udp,15
39621/udp,15
11118/udp,15
64834/udp,15
16506/udp,15
39956/udp,15
22617/udp,15
62019/udp,15
56182/udp,15
24780/udp,15
49896/udp,15
12895/udp,15
13438/udp,15
18231/udp,15
58624/tcp,15
54751/udp,15
61120/udp,15
16095/udp,15
44444/tcp,15
2221/tcp,15
54612/udp,15
41215/udp,15
43564/udp,15
40483/udp,15
56643/udp,15
35260/udp,15
11597/udp,15
28016/udp,15
52461/udp,15
922/udp,15
18396/udp,15
28740/udp,15
13511/udp,15
57940/udp,15
41166/udp,15
30331/udp,15
40864/udp,15
25483/udp,15
64419/udp,15
58283/udp,15
25958/udp,15
50700/udp,15
34777/udp,15
18823/udp,15
59172/udp,15
17445/udp,15
16300/udp,15
17636/udp,15
48816/udp,15
42549/udp,15
41625/udp,15
34922/udp,15
26681/udp,15
38576/udp,15
17271/udp,15
8821/tcp,15
39813/udp,15
51089/udp,15
29994/udp,15
60113/udp,15
55776/udp,15
30290/udp,15
19080/udp,15
30766/udp,15
27235/udp,15
36269/udp,15
21729/udp,15
50158/udp,15
16862/udp,15
25694/udp,15
15901/udp,15
51543/udp,15
15063/udp,15
56591/udp,15
46262/udp,15
27064/udp,15
46482/udp,15
46824/udp,15
19984/udp,15
51541/udp,15
63939/udp,15
27700/udp,15
63932/udp,15
55954/udp,15
36732/udp,15
35817/udp,15
30661/udp,15
37850/udp,15
55248/udp,15
18765/udp,15
25059/udp,15
28337/udp,15
25387/udp,15
16432/udp,15
33396/udp,15
49312/udp,15
59699/udp,15
36942/udp,15
49166/tcp,15
12151/udp,15
16332/udp,15
16340/udp,15
20007/udp,15
54802/tcp,15
57178/udp,15
41082/udp,15
49401/udp,15
33502/udp,15
62232/udp,15
32521/udp,15
57014/udp,15
59033/udp,15
60403/udp,15
790/udp,15
49848/udp,15
1152/udp,15
59713/udp,15
49469/udp,15
663/udp,15
15137/udp,15
62582/udp,15
59078/udp,15
27647/udp,15
43078/udp,15
61823/udp,15
9003/udp,15
33543/udp,15
11835/udp,15
53468/udp,15
39091/tcp,15
29617/udp,15
9389/tcp,15
63381/udp,15
38701/udp,15
53548/tcp,15
40408/udp,15
31135/udp,15
42999/udp,15
13486/udp,15
13930/udp,15
49099/udp,15
15425/udp,15
19452/udp,15
996/udp,15
51436/udp,15
30211/udp,15
48334/udp,15
10850/udp,15
48305/udp,15
54459/tcp,15
46585/udp,15
55953/udp,15
30044/udp,15
58798/udp,15
40789/udp,15
55152/udp,15
33001/udp,15
19412/udp,15
35739/tcp,15
62647/udp,15
56801/udp,15
53083/udp,15
25044/udp,15
26993/udp,15
11601/udp,15
36513/udp,15
49547/udp,15
53064/udp,15
24799/udp,15
34111/udp,15
51492/udp,15
50484/udp,15
36510/udp,15
19558/udp,15
55640/udp,15
12224/udp,15
19154/udp,15
48104/udp,15
54659/udp,15
47473/udp,15
14637/udp,15
58048/udp,15
51165/udp,15
52000/udp,15
57247/udp,15
51601/udp,15
35669/udp,15
46415/udp,15
55969/udp,15
22313/udp,15
740/udp,15
950/udp,15
47759/udp,15
51602/udp,15
30164/udp,15
33299/udp,15
55092/udp,15
60368/udp,15
51213/udp,15
49036/udp,15
44016/udp,15
27040/udp,15
31823/udp,15
21026/udp,15
52723/udp,15
12847/tcp,15
34860/udp,15
49226/udp,15
38469/udp,15
55139/udp,15
51357/udp,15
60568/udp,15
24266/udp,15
10550/udp,15
58453/udp,15
43020/udp,15
